AIRPORT,TIME,FLIGHT,AIRLINE,AIRCRAFT,STATUS,TYPE,TO/FROM
TTE,2:35:00 PM,IU251,Super Air Jet ,A320 (PK-SJM) ,Departed 2:38 PM,Departure,UPG
TTE,4:15:00 PM,IW1174,Wings Air ,AT76 (PK-WJT) ,Departed 6:59 AM,Departure,LAH
UPG,12:20:00 AM,JT938,Lion Air ,738,Unknown,Arrival,CGK
UPG,12:20:00 AM,JT798,Lion Air ,B738 (PK-LOV) ,Unknown,Arrival,CGK
UPG,12:50:00 AM,ID6268,Batik Air ,738,Canceled,Arrival,CGK
UPG,12:50:00 AM,JT984,Lion Air ,B739 (PK-LGJ) ,Landed 12:35 AM,Arrival,CGK
UPG,12:50:00 AM,JT948,Lion Air ,738,Unknown,Arrival,CGK
UPG,12:50:00 AM,JT944,Lion Air ,738,Unknown,Arrival,CGK
UPG,12:55:00 AM,QG250,Citilink ,A320 (PK-GQL) ,Landed 12:42 AM,Arrival,CGK
UPG,1:25:00 AM,SJ584,Sriwijaya Air ,B738 (PK-CRI) ,Unknown,Arrival,CGK
UPG,1:40:00 AM,SJ598,Sriwijaya Air ,B738 (PK-CRI) ,Unknown,Arrival,CGK
UPG,1:50:00 AM,ID6182,Batik Air ,B738 (PK-LZS) ,Landed 1:55 AM,Arrival,CGK
UPG,4:20:00 AM,ID6288,Batik Air ,A320 (PK-LUV) ,Unknown,Arrival,CGK
UPG,4:30:00 AM,QG346,Citilink ,A320 (PK-GQC) ,Unknown,Arrival,CGK
UPG,4:50:00 AM,JT784,Lion Air ,738,Unknown,Arrival,CGK
UPG,4:50:00 AM,JT898,Lion Air ,B738 (PK-LJY) ,Unknown,Arrival,CGK
UPG,4:50:00 AM,JT986,Lion Air ,738,Unknown,Arrival,CGK
UPG,6:50:00 AM,ID6262,Batik Air ,32A ,Canceled,Arrival,CGK
UPG,7:20:00 AM,JT792,Lion Air ,738,Unknown,Arrival,CGK
UPG,7:20:00 AM,JT1852,Lion Air ,738,Unknown,Arrival,CGK
UPG,7:25:00 AM,JT641,Lion Air ,739,Unknown,Arrival,PLW
UPG,7:25:00 AM,JT781,Lion Air ,B739 (PK-LKM) ,Unknown,Arrival,PLW
UPG,7:25:00 AM,JT1781,Lion Air ,739,Unknown,Arrival,PLW
UPG,7:30:00 AM,JT981,Lion Air ,B738 (PK-LPO) ,Unknown,Arrival,TTE
UPG,7:30:00 AM,JT786,Lion Air ,B738 (PK-LJS) ,Unknown,Arrival,SUB
UPG,7:30:00 AM,JT852,Lion Air ,738,Unknown,Arrival,SUB
UPG,7:40:00 AM,GA604,Garuda Indonesia ,B738 (PK-GFW) ,Unknown,Arrival,CGK
UPG,7:40:00 AM,IW1305,Wings Air ,AT76 (PK-WHZ) ,Unknown,Arrival,BUW
UPG,7:40:00 AM,JT741,Lion Air ,B739 (PK-LSW) ,Unknown,Arrival,MDC
UPG,7:50:00 AM,ID6136,Batik Air ,A320 (PK-BKY) ,Unknown,Arrival,SUB
UPG,7:50:00 AM,ID6142,Batik Air ,A320 (PK-LAJ) ,Unknown,Arrival,CGK
UPG,7:50:00 AM,ID8136,Batik Air ,738,Unknown,Arrival,SUB
UPG,7:55:00 AM,JT991,Lion Air ,739,Canceled,Arrival,KDI
UPG,8:00:00 AM,IU589,Super Air Jet ,A320 (PK-SGC) ,Unknown,Arrival,KDI
UPG,8:20:00 AM,ID6286,Batik Air ,32A ,Canceled,Arrival,CGK
UPG,8:20:00 AM,JT746,Lion Air ,B739 (PK-LGV) ,Unknown,Arrival,DPS
UPG,8:20:00 AM,JT791,Lion Air ,739,Unknown,Arrival,AMQ
UPG,8:20:00 AM,QG340,Citilink ,A20N (PK-GTD) ,Unknown,Arrival,CGK
UPG,8:30:00 AM,JT708,Lion Air ,739,Canceled,Arrival,SUB
UPG,8:50:00 AM,ID6236,Batik Air ,A320 (PK-LAT) ,Unknown,Arrival,CGK
UPG,8:55:00 AM,GA640,Garuda Indonesia (Pocari Sweat Livery) ,B738 (PK-GNN) ,Unknown,Arrival,CGK
UPG,9:00:00 AM,IU540,Super Air Jet ,A320 (PK-SJZ) ,Unknown,Arrival,SUB
UPG,9:10:00 AM,SJ571,Sriwijaya Air ,738,Unknown,Arrival,SOQ
UPG,9:20:00 AM,QG333,Citilink ,A320 (PK-GLS) ,Unknown,Arrival,KDI
UPG,9:30:00 AM,JT882,Lion Air ,739,Canceled,Arrival,SUB
UPG,9:55:00 AM,IW1207,Wings Air ,AT75 (PK-WFK) ,Unknown,Arrival,KXB
UPG,10:00:00 AM,QG251,Citilink ,A320 (PK-GQL) ,Unknown,Arrival,DJJ
UPG,10:05:00 AM,IU250,Super Air Jet ,A320 (PK-SJM) ,Unknown,Arrival,CGK
UPG,10:25:00 AM,IW1351,Wings Air ,AT76 (PK-WKK) ,Landed 10:30 AM,Arrival,LLO
UPG,10:25:00 AM,JT987,Lion Air ,B738 (PK-LPO) ,Unknown,Arrival,KDI
UPG,10:25:00 AM,QG307,Citilink ,A20N (PK-GTE) ,Unknown,Arrival,SUB
UPG,10:30:00 AM,JT949,Lion Air ,B739 (PK-LHR) ,Unknown,Arrival,MKQ
UPG,11:00:00 AM,IW1329,Wings Air ,AT76 (PK-WHZ) ,Unknown,Arrival,MOH
UPG,11:15:00 AM,GA605,Garuda Indonesia ,B738 (PK-GFW) ,Unknown,Arrival,KDI
UPG,11:20:00 AM,ID6292,Batik Air ,A320 (PK-LUV) ,Unknown,Arrival,CGK
UPG,11:20:00 AM,JT892,Lion Air ,B738 (PK-LSF) ,Unknown,Arrival,CGK
UPG,11:20:00 AM,ID6788,Batik Air ,32A ,Unknown,Arrival,CGK
UPG,11:35:00 AM,JT778,Lion Air ,739,Unknown,Arrival,CGK
UPG,11:45:00 AM,GA610,Garuda Indonesia ,B738 (PK-GFG) ,Unknown,Arrival,CGK
UPG,11:45:00 AM,JT855,Lion Air ,B739 (PK-LSI) ,Unknown,Arrival,PLW
UPG,11:45:00 AM,JT1855,Lion Air ,738,Unknown,Arrival,PLW
UPG,11:45:00 AM,JT3855,Lion Air ,738,Unknown,Arrival,PLW
UPG,11:55:00 AM,IU548,Super Air Jet ,320,Unknown,Arrival,SUB
UPG,11:55:00 AM,JT891,Lion Air ,739,Unknown,Arrival,GTO
UPG,12:00:00 PM,IW1331,Wings Air ,AT76 (PK-WHF) ,Unknown,Arrival,TRT
UPG,12:05:00 PM,ID6183,Batik Air ,B738 (PK-BGZ) ,Landed 11:58 AM,Arrival,DJJ
UPG,12:05:00 PM,IU532,Super Air Jet ,A320 (PK-SGC) ,Unknown,Arrival,AAP
UPG,12:05:00 PM,JT785,Lion Air ,B738 (PK-LJY) ,Landed 11:54 AM,Arrival,MKW
UPG,12:05:00 PM,JT1785,Lion Air ,738,Unknown,Arrival,MKW
UPG,12:20:00 PM,JT787,Lion Air ,B738 (PK-LJS) ,Landed 12:45 PM,Arrival,AMQ
UPG,12:25:00 PM,IU585,Super Air Jet ,A320 (PK-SJZ) ,Landed 12:52 PM,Arrival,KDI
UPG,12:40:00 PM,JT985,Lion Air ,B739 (PK-LGJ) ,Landed 1:04 PM,Arrival,TIM
UPG,12:45:00 PM,IW1333,Wings Air ,AT76 (PK-WJI) ,Landed 12:33 PM,Arrival,MOH
UPG,12:45:00 PM,QG350,Citilink ,A20N (PK-GTD) ,Landed 12:41 PM,Arrival,SUB
UPG,12:50:00 PM,JT897,Lion Air ,738,Unknown,Arrival,TTE
UPG,1:00:00 PM,IU3666,Super Air Jet ,A320 (PK-SJI) ,Landed 1:18 PM,Arrival,BPN
UPG,1:05:00 PM,JT706,Lion Air ,B739 (PK-LGY) ,Landed 2:00 PM,Arrival,SUB
UPG,1:05:00 PM,JT994,Lion Air ,738,Unknown,Arrival,SUB
UPG,1:05:00 PM,JT1706,Lion Air ,738,Unknown,Arrival,SUB
UPG,1:05:00 PM,JT3854,Lion Air ,738,Unknown,Arrival,SUB
UPG,1:20:00 PM,IW2299,Wings Air ,AT7 ,Unknown,Arrival,MOH
UPG,1:20:00 PM,JT774,Lion Air ,B739 (PK-LST) ,Landed 1:44 PM,Arrival,CGK
UPG,1:20:00 PM,JT797,Lion Air ,B739 (PK-LSH) ,Unknown,Arrival,DJJ
UPG,1:20:00 PM,JT854,Lion Air ,738,Unknown,Arrival,CGK
UPG,1:20:00 PM,JT980,Lion Air ,738,Unknown,Arrival,CGK
UPG,1:25:00 PM,ID6295,Batik Air ,A320 (PK-LAT) ,Landed 1:01 PM,Arrival,LUW
UPG,1:25:00 PM,JT743,Lion Air ,B739 (PK-LGV) ,Landed 1:47 PM,Arrival,MDC
UPG,1:25:00 PM,JT939,Lion Air ,B738 (PK-LOJ) ,Landed 3:25 PM,Arrival,BIK
UPG,1:25:00 PM,ID8137,Batik Air ,32A ,Unknown,Arrival,LUW
UPG,1:25:00 PM,JT709,Lion Air ,738,Unknown,Arrival,BIK
UPG,1:25:00 PM,JT3743,Lion Air ,738,Unknown,Arrival,MDC
UPG,1:25:00 PM,SJ663,Sriwijaya Air ,738,Unknown,Arrival,AMQ
UPG,1:30:00 PM,IU534,Super Air Jet ,A320 (PK-SAY) ,Landed 2:18 PM,Arrival,BPN
UPG,1:30:00 PM,SJ583,Sriwijaya Air ,738,Unknown,Arrival,BIK
UPG,1:35:00 PM,SJ589,Sriwijaya Air ,738,Unknown,Arrival,TIM
UPG,1:50:00 PM,IW2329,Wings Air ,AT7 ,Unknown,Arrival,MOH
UPG,1:55:00 PM,JT640,Lion Air ,B739 (PK-LKM) ,Landed 1:57 PM,Arrival,YIA
UPG,1:55:00 PM,JT995,Lion Air ,739,Unknown,Arrival,KDI
UPG,2:00:00 PM,ID6195,Batik Air ,A320 (PK-LAJ) ,Landed 2:10 PM,Arrival,SOQ
UPG,2:00:00 PM,JT881,Lion Air ,B738 (PK-LJW) ,Landed 2:13 PM,Arrival,AMQ
UPG,2:00:00 PM,ID6137,Batik Air ,32A ,Unknown,Arrival,SOQ
UPG,2:00:00 PM,ID6269,Batik Air ,32A ,Unknown,Arrival,SOQ
UPG,2:00:00 PM,JT3881,Lion Air ,738,Unknown,Arrival,AMQ
UPG,2:15:00 PM,IW1299,Wings Air ,AT75 (PK-WFK) ,Landed 2:06 PM,Arrival,MOH
UPG,2:15:00 PM,SJ599,Sriwijaya Air ,738,Unknown,Arrival,TTE
UPG,2:50:00 PM,ID6789,Batik Air ,A320 (PK-BKP) ,Unknown,Arrival,MJU
UPG,3:00:00 PM,JT780,Lion Air (20 years Sticker) ,B739 (PK-LHM) ,Unknown,Arrival,SUB
UPG,3:05:00 PM,IW1205,Wings Air ,AT7 ,Unknown,Arrival,KXB
UPG,3:05:00 PM,JT996,Lion Air ,738,Unknown,Arrival,SUB
UPG,3:10:00 PM,QG306,Citilink ,A20N (PK-GTE) ,Landed 3:31 PM,Arrival,MDC
UPG,3:25:00 PM,IU251,Super Air Jet ,A320 (PK-SJM) ,Unknown,Arrival,TTE
UPG,3:35:00 PM,JT679,Lion Air ,739,Unknown,Arrival,BPN
UPG,3:35:00 PM,JT952,Lion Air ,738,Unknown,Arrival,BPN
UPG,3:45:00 PM,ID6261,Batik Air ,B738 (PK-LZS) ,Unknown,Arrival,TIM
UPG,3:45:00 PM,ID6293,Batik Air ,A320 (PK-LUV) ,Unknown,Arrival,LUW
UPG,3:45:00 PM,IU587,Super Air Jet ,320,Unknown,Arrival,KDI
UPG,3:45:00 PM,JT793,Lion Air ,B738 (PK-LSF) ,Unknown,Arrival,GTO
UPG,3:50:00 PM,JT945,Lion Air ,B739 (PK-LSL) ,Unknown,Arrival,SOQ
UPG,3:50:00 PM,JT789,Lion Air ,738,Unknown,Arrival,SOQ
UPG,3:50:00 PM,JT883,Lion Air ,739,Unknown,Arrival,SOQ
UPG,3:55:00 PM,ID6790,Batik Air ,A320 (PK-LAZ) ,Unknown,Arrival,CGK
UPG,3:55:00 PM,JT840,Lion Air ,B738 (PK-LJS) ,Unknown,Arrival,LOP
UPG,4:00:00 PM,JT3740,Lion Air ,739,Unknown,Arrival,DPS
UPG,4:35:00 PM,IU542,Super Air Jet ,320,Unknown,Arrival,SUB
UPG,4:35:00 PM,IW1325,Wings Air ,AT76 (PK-WKK) ,Landed 5:22 PM,Arrival,MOH
UPG,4:35:00 PM,JT947,Lion Air ,739,Unknown,Arrival,SOQ
UPG,4:45:00 PM,JT777,Lion Air ,B739 (PK-LSY) ,Unknown,Arrival,MDC
UPG,4:55:00 PM,IW1315,Wings Air ,AT76 (PK-WHF) ,Unknown,Arrival,BUW
UPG,5:00:00 PM,JT997,Lion Air ,B738 (PK-LOJ) ,Unknown,Arrival,KDI
UPG,5:05:00 PM,AK334,AirAsia (Resorts World Genting Livery) ,A20N (9M-AGA) ,Unknown,Arrival,KUL
UPG,5:20:00 PM,JT524,Lion Air ,B739 (PK-LST) ,Unknown,Arrival,BDJ
UPG,5:25:00 PM,SJ172,Sriwijaya Air ,738,Unknown,Arrival,BPN
UPG,5:25:00 PM,SJ580,Sriwijaya Air ,738,Unknown,Arrival,CGK
UPG,5:40:00 PM,JT664,Lion Air ,B739 (PK-LSP) ,Unknown,Arrival,YIA
UPG,5:45:00 PM,GA616,Garuda Indonesia ,B738 (PK-GNQ) ,Unknown,Arrival,CGK
UPG,5:45:00 PM,SJ726,Sriwijaya Air ,738,Unknown,Arrival,DPS
UPG,5:45:00 PM,JT744,Lion Air ,B739 (PK-LGV) ,Unknown,Arrival,DPS
UPG,6:00:00 PM,IU544,Super Air Jet ,320,Unknown,Arrival,SUB
UPG,6:00:00 PM,JT853,Lion Air ,B738 (PK-LJW) ,Unknown,Arrival,PLW
UPG,6:00:00 PM,JT3853,Lion Air ,738,Unknown,Arrival,PLW
UPG,6:05:00 PM,ID6296,Batik Air ,A320 (PK-BKO) ,Delayed 9:49 PM,Arrival,CGK
UPG,6:20:00 PM,JT782,Lion Air (Dreamliner Livery) ,B739 (PK-LFG) ,Unknown,Arrival,CGK
UPG,6:25:00 PM,JT908,Lion Air ,B739 (PK-LGY) ,Unknown,Arrival,SRG
UPG,6:30:00 PM,JT884,Lion Air ,738,Unknown,Arrival,SUB
UPG,6:30:00 PM,QG429,Citilink ,A320 (PK-GLX) ,Unknown,Arrival,BPN
UPG,6:40:00 PM,SJ714,Sriwijaya Air ,738,Unknown,Arrival,SRG
UPG,6:45:00 PM,IU224,Super Air Jet ,320,Unknown,Arrival,DPS
UPG,6:50:00 PM,QG426,Citilink ,A320 (PK-GQC) ,Unknown,Arrival,CGK
UPG,7:00:00 PM,ID6264,Batik Air ,A320 (PK-LUK) ,Unknown,Arrival,CGK
UPG,7:00:00 PM,ID6857,Batik Air ,32A ,Unknown,Arrival,CGK
UPG,7:00:00 PM,SJ562,Sriwijaya Air ,738,Unknown,Arrival,SUB
UPG,7:15:00 PM,JT644,Lion Air ,B739 (PK-LSP) ,Unknown,Arrival,YIA
UPG,7:15:00 PM,JT872,Lion Air ,739,Unknown,Arrival,CGK
UPG,7:25:00 PM,ID6284,Batik Air ,32A ,Canceled,Arrival,CGK
UPG,7:30:00 PM,RI777,Rimbun Air ,73F ,Unknown,Arrival,CGK
UPG,7:55:00 PM,ID8264,Batik Air ,32A ,Canceled,Arrival,CGK
UPG,8:05:00 PM,GA612,Garuda Indonesia ,B738 (PK-GUC) ,Unknown,Arrival,CGK
UPG,8:15:00 PM,JT675,Lion Air ,B738 (PK-LSF) ,Unknown,Arrival,BPN
UPG,8:15:00 PM,JT740,Lion Air ,B739 (PK-LSW) ,Unknown,Arrival,DPS
UPG,8:25:00 PM,JT800,Lion Air (Bukalapak Livery) ,B739 (PK-LHH) ,Unknown,Arrival,SUB
UPG,8:40:00 PM,ID6760,Batik Air ,A320 (PK-LUY) ,Unknown,Arrival,DPS
UPG,8:50:00 PM,SJ712,Sriwijaya Air ,738,Unknown,Arrival,YIA
UPG,9:15:00 PM,QG212,Citilink ,A320 (PK-GQO) ,Delayed 9:54 PM,Arrival,CGK
UPG,9:45:00 PM,QG342,Citilink ,A320 (PK-GQM) ,Estimated 9:35 PM,Arrival,DPS
UPG,9:55:00 PM,ID6796,Batik Air ,32A ,Canceled,Arrival,CGK
UPG,10:15:00 PM,QG352,Citilink ,A320 (PK-GQJ) ,Delayed 10:33 PM,Arrival,SUB
UPG,10:30:00 PM,JT880,Lion Air ,B739 (PK-LSL) ,Estimated 10:15 PM,Arrival,SUB
UPG,10:50:00 PM,QG354,Citilink (Retro Livery) ,A320 (PK-GQI) ,Scheduled,Arrival,SUB
UPG,11:20:00 PM,JT874,Lion Air ,739,Scheduled,Arrival,CGK
UPG,11:55:00 PM,QG442,Citilink ,A320 (PK-GQE) ,Scheduled,Arrival,CGK
UPG,1:40:00 AM,JT798,Lion Air ,B739 (PK-LSH) ,Departed 4:48 AM,Departure,DJJ
UPG,1:40:00 AM,JT3794,Lion Air ,739,Unknown,Departure,DJJ
UPG,1:55:00 AM,QG250,Citilink ,A320 (PK-GQL) ,Departed 2:04 AM,Departure,DJJ
UPG,2:10:00 AM,JT984,Lion Air ,B739 (PK-LGJ) ,Departed 2:12 AM,Departure,TIM
UPG,2:40:00 AM,ID6182,Batik Air ,B738 (PK-BGZ) ,Departed 3:33 AM,Departure,DJJ
UPG,2:55:00 AM,JT944,Lion Air ,B739 (PK-LSL) ,Departed 3:19 AM,Departure,SOQ
UPG,2:55:00 AM,JT788,Lion Air ,738,Unknown,Departure,SOQ
UPG,2:55:00 AM,JT3800,Lion Air ,739,Unknown,Departure,SOQ
UPG,3:00:00 AM,JT948,Lion Air ,B739 (PK-LHR) ,Departed 3:28 AM,Departure,MKQ
UPG,3:05:00 AM,SJ588,Sriwijaya Air ,738,Unknown,Departure,TIM
UPG,3:10:00 AM,SJ582,Sriwijaya Air ,738,Unknown,Departure,BIK
UPG,3:15:00 AM,JT800,Lion Air ,739,Unknown,Departure,BIK
UPG,3:15:00 AM,JT938,Lion Air ,B738 (PK-LOJ) ,Departed 4:30 AM,Departure,BIK
UPG,3:15:00 AM,JT1880,Lion Air ,738,Unknown,Departure,BIK
UPG,3:30:00 AM,SJ570,Sriwijaya Air ,738,Unknown,Departure,SOQ
UPG,4:10:00 AM,JT888,Lion Air ,B738 (PK-LJW) ,Departed 4:22 AM,Departure,AMQ
UPG,4:10:00 AM,JT1800,Lion Air ,739,Estimated dep. 4:23 AM,Departure,AMQ
UPG,4:10:00 AM,JT880,Lion Air ,738,Unknown,Departure,AMQ
UPG,4:40:00 AM,ID6260,Batik Air ,B738 (PK-LZS) ,Departed 5:01 AM,Departure,TIM
UPG,4:40:00 AM,ID6268,Batik Air ,32A ,Unknown,Departure,TIM
UPG,5:00:00 AM,SJ727,Sriwijaya Air ,B738 (PK-CRI) ,Departed 5:49 AM,Departure,DPS
UPG,5:10:00 AM,QG347,Citilink ,A320 (PK-GQC) ,Departed 5:12 AM,Departure,CGK
UPG,5:15:00 AM,ID6265,Batik Air ,A320 (PK-LUV) ,Departed 5:30 AM,Departure,CGK
UPG,5:30:00 AM,QG343,Citilink (Retro Livery) ,A320 (PK-GQI) ,Departed 5:26 AM,Departure,DPS
UPG,6:00:00 AM,JT880,Lion Air ,738,Unknown,Departure,AMQ
UPG,6:10:00 AM,JT873,Lion Air ,B738 (PK-LOV) ,Departed 6:13 AM,Departure,CGK
UPG,6:10:00 AM,JT784,Lion Air ,B738 (PK-LJY) ,Departed 6:19 AM,Departure,MKW
UPG,6:30:00 AM,ID6267,Batik Air ,A320 (PK-LUS) ,Departed 10:28 AM,Departure,CGK
UPG,6:40:00 AM,IU535,Super Air Jet ,A320 (PK-SJH) ,Departed 7:39 AM,Departure,BPN
UPG,7:00:00 AM,QG332,Citilink ,A320 (PK-GLS) ,Departed 6:50 AM,Departure,KDI
UPG,7:05:00 AM,GA617,Garuda Indonesia ,B738 (PK-GUC) ,Departed 7:12 AM,Departure,CGK
UPG,7:05:00 AM,IW1332,Wings Air ,AT76 (PK-WJI) ,Departed 7:03 AM,Departure,MOH
UPG,7:20:00 AM,QG355,Citilink ,A320 (PK-GQF) ,Departed 7:28 AM,Departure,SUB
UPG,7:40:00 AM,ID6289,Batik Air ,32A ,Canceled,Departure,CGK
UPG,7:40:00 AM,IW1206,Wings Air ,AT75 (PK-WFK) ,Departed 7:59 AM,Departure,KXB
UPG,7:40:00 AM,JT986,Lion Air ,B738 (PK-LPO) ,Departed 8:45 AM,Departure,KDI
UPG,8:00:00 AM,IW1328,Wings Air ,AT76 (PK-WHZ) ,Departed 8:13 AM,Departure,MOH
UPG,8:15:00 AM,JT871,Lion Air ,739,Unknown,Departure,CGK
UPG,8:15:00 AM,IW1350,Wings Air ,AT76 (PK-WKK) ,Departed 8:32 AM,Departure,LLO
UPG,8:15:00 AM,JT898,Lion Air ,739,Unknown,Departure,AMQ
UPG,8:15:00 AM,JT786,Lion Air ,B738 (PK-LJS) ,Departed 8:47 AM,Departure,AMQ
UPG,8:20:00 AM,JT792,Lion Air ,739,Unknown,Departure,GTO
UPG,8:20:00 AM,JT896,Lion Air ,738,Canceled,Departure,TTE
UPG,8:25:00 AM,GA604,Garuda Indonesia ,B738 (PK-GFW) ,Departed 8:31 AM,Departure,KDI
UPG,8:35:00 AM,JT741,Lion Air ,B739 (PK-LSW) ,Departed 8:52 AM,Departure,DPS
UPG,8:40:00 AM,IU533,Super Air Jet ,A320 (PK-SGC) ,Departed 8:50 AM,Departure,AAP
UPG,8:40:00 AM,JT852,Lion Air ,B739 (PK-LSI) ,Departed 8:55 AM,Departure,PLW
UPG,8:40:00 AM,JT1852,Lion Air ,738,Estimated dep. 8:55 AM,Departure,PLW
UPG,9:00:00 AM,ID6196,Batik Air ,A320 (PK-LAJ) ,Departed 9:27 AM,Departure,SOQ
UPG,9:00:00 AM,ID6136,Batik Air ,32A ,Unknown,Departure,SOQ
UPG,9:00:00 AM,ID6142,Batik Air ,738,Canceled,Departure,SOQ
UPG,9:05:00 AM,JT742,Lion Air ,B739 (PK-LGV) ,Departed 9:38 AM,Departure,MDC
UPG,9:05:00 AM,JT746,Lion Air ,739,Unknown,Departure,MDC
UPG,9:05:00 AM,QG351,Citilink ,A20N (PK-GTD) ,Departed 9:10 AM,Departure,SUB
UPG,9:10:00 AM,ID6287,Batik Air ,A320 (PK-LAT) ,Unknown,Departure,CGK
UPG,9:10:00 AM,JT791,Lion Air ,B739 (PK-LGY) ,Departed 10:10 AM,Departure,SUB
UPG,9:10:00 AM,JT781,Lion Air ,738,Unknown,Departure,SUB
UPG,9:10:00 AM,JT981,Lion Air ,738,Unknown,Departure,SUB
UPG,9:15:00 AM,JT641,Lion Air ,B739 (PK-LKM) ,Departed 9:32 AM,Departure,YIA
UPG,9:15:00 AM,JT964,Lion Air ,739,Unknown,Departure,YIA
UPG,9:15:00 AM,SJ662,Sriwijaya Air ,738,Unknown,Departure,AMQ
UPG,9:45:00 AM,SJ598,Sriwijaya Air ,738,Unknown,Departure,TTE
UPG,9:45:00 AM,IU584,Super Air Jet ,A320 (PK-SJZ) ,Departed 10:35 AM,Departure,KDI
UPG,9:50:00 AM,IW1330,Wings Air ,AT76 (PK-WHF) ,Departed 9:57 AM,Departure,TRT
UPG,10:00:00 AM,ID6294,Batik Air ,A320 (PK-LAT) ,Departed 10:03 AM,Departure,LUW
UPG,10:00:00 AM,ID6236,Batik Air ,32A ,Unknown,Departure,LUW
UPG,10:00:00 AM,ID8136,Batik Air ,32A ,Unknown,Departure,LUW
UPG,10:00:00 AM,QG341,Citilink ,A320 (PK-GLS) ,Departed 10:17 AM,Departure,CGK
UPG,10:15:00 AM,IU225,Super Air Jet ,320,Unknown,Departure,DPS
UPG,10:15:00 AM,JT707,Lion Air ,739,Unknown,Departure,SUB
UPG,10:20:00 AM,IW2298,Wings Air ,AT7 ,Unknown,Departure,MOH
UPG,10:50:00 AM,IW2328,Wings Air ,AT7 ,Unknown,Departure,MOH
UPG,10:55:00 AM,IU250,Super Air Jet ,A320 (PK-SJM) ,Departed 11:08 AM,Departure,TTE
UPG,11:00:00 AM,QG251,Citilink ,A320 (PK-GQL) ,Departed 11:16 AM,Departure,CGK
UPG,11:10:00 AM,JT992,Lion Air ,739,Unknown,Departure,KDI
UPG,11:10:00 AM,GA641,Garuda Indonesia (Pocari Sweat Livery) ,B738 (PK-GNN) ,Departed 11:19 AM,Departure,CNX
UPG,11:20:00 AM,IW1298,Wings Air ,AT75 (PK-WFK) ,Departed 10:02 AM,Departure,MOH
UPG,11:20:00 AM,JT946,Lion Air ,739,Unknown,Departure,SOQ
UPG,12:00:00 PM,GA605,Garuda Indonesia ,B738 (PK-GFW) ,Departed 12:19 PM,Departure,CGK
UPG,12:00:00 PM,ID6788,Batik Air ,A320 (PK-BKP) ,Departed 12:34 PM,Departure,MJU
UPG,12:10:00 PM,JT892,Lion Air ,B738 (PK-LSF) ,Departed 12:28 PM,Departure,GTO
UPG,12:25:00 PM,JT676,Lion Air ,739,Unknown,Departure,BPN
UPG,12:25:00 PM,JT778,Lion Air ,739,Unknown,Departure,MDC
UPG,12:25:00 PM,JT953,Lion Air ,738,Unknown,Departure,BPN
UPG,12:35:00 PM,JT891,Lion Air ,B739 (PK-LHR) ,Departed 12:38 PM,Departure,CGK
UPG,12:35:00 PM,JT1781,Lion Air ,739,Unknown,Departure,CGK
UPG,12:40:00 PM,ID6292,Batik Air ,A320 (PK-LUV) ,Departed 12:47 PM,Departure,LUW
UPG,12:40:00 PM,IU549,Super Air Jet ,320,Unknown,Departure,SUB
UPG,12:45:00 PM,JT841,Lion Air ,B738 (PK-LJS) ,Departed 2:20 PM,Departure,LOP
UPG,12:55:00 PM,IW1204,Wings Air ,AT7 ,Estimated dep. 12:45 PM,Departure,KXB
UPG,1:00:00 PM,JT787,Lion Air ,B738 (PK-LJY) ,Departed 2:03 PM,Departure,SUB
UPG,1:00:00 PM,JT949,Lion Air ,738,Unknown,Departure,SUB
UPG,1:00:00 PM,JT3855,Lion Air ,738,Unknown,Departure,SUB
UPG,1:05:00 PM,IU586,Super Air Jet ,320,Unknown,Departure,KDI
UPG,1:10:00 PM,ID6183,Batik Air ,B738 (PK-BGZ) ,Departed 1:11 PM,Departure,CGK
UPG,1:25:00 PM,JT985,Lion Air ,B739 (PK-LGJ) ,Departed 2:02 PM,Departure,CGK
UPG,1:25:00 PM,JT855,Lion Air ,739,Unknown,Departure,CGK
UPG,1:25:00 PM,QG213,Citilink ,A20N (PK-GTG) ,Unknown,Departure,CGK
UPG,1:35:00 PM,IW1324,Wings Air ,AT76 (PK-WKK) ,Departed 2:44 PM,Departure,MOH
UPG,1:45:00 PM,GA611,Garuda Indonesia ,B738 (PK-GFG) ,Departed 1:52 PM,Departure,CGK
UPG,1:45:00 PM,IU3667,Super Air Jet ,A320 (PK-SJI) ,Departed 2:22 PM,Departure,BPN
UPG,2:00:00 PM,JT909,Lion Air ,B739 (PK-LGY) ,Departed 3:45 PM,Departure,SRG
UPG,2:10:00 PM,IU545,Super Air Jet ,A320 (PK-SGC) ,Departed 3:40 PM,Departure,SUB
UPG,2:10:00 PM,JT523,Lion Air ,B739 (PK-LST) ,Departed 3:05 PM,Departure,BDJ
UPG,2:10:00 PM,JT743,Lion Air ,B739 (PK-LGV) ,Unknown,Departure,DPS
UPG,2:10:00 PM,JT745,Lion Air ,B739 (PK-LGV) ,Departed 3:09 PM,Departure,DPS
UPG,2:10:00 PM,IW1314,Wings Air ,AT76 (PK-WHF) ,Departed 2:11 PM,Departure,BUW
UPG,2:10:00 PM,JT1855,Lion Air ,738,Unknown,Departure,DPS
UPG,2:15:00 PM,JT797,Lion Air ,B739 (PK-LSH) ,Departed 5:44 PM,Departure,CGK
UPG,2:15:00 PM,JT980,Lion Air ,B738 (PK-LPO) ,Departed 3:03 PM,Departure,TTE
